,username,GazeEventDuration
31018,P2,83
31019,P2,392
31020,P2,442
31021,P2,375
31022,P2,308
31023,P2,167
31024,P2,767
31025,P2,242
31026,P2,458
31027,P2,225
31028,P2,225
31029,P2,142
31030,P2,192
31031,P2,167
31032,P2,542
31033,P2,533
31034,P2,333
31035,P2,275
31036,P2,508
31037,P2,400
31038,P2,208
31039,P2,175
31040,P2,83
31041,P2,100
31042,P2,275
31043,P2,183
31044,P2,442
31045,P2,308
31046,P2,525
31047,P2,225
31048,P2,183
31049,P2,208
31050,P2,117
31051,P2,433
31052,P2,633
31053,P2,292
31054,P2,267
31055,P2,250
31056,P2,242
31057,P2,108
31058,P2,208
31059,P2,317
31060,P2,242
31061,P2,158
31062,P2,183
31063,P2,200
31064,P2,117
31065,P2,292
31066,P2,533
31067,P2,133
31068,P2,200
31069,P2,75
31070,P2,267
31071,P2,250
31072,P2,325
31073,P2,275
31074,P2,208
31075,P2,150
31076,P2,183
31077,P2,233
31078,P2,192
31079,P2,67
31080,P2,83
31081,P2,142
31082,P2,467
31083,P2,300
31084,P2,267
31085,P2,117
31086,P2,242
31087,P2,92
31088,P2,425
31089,P2,175
31090,P2,217
31091,P2,400
31092,P2,458
31093,P2,175
31094,P2,208
31095,P2,225
31096,P2,75
31097,P2,483
31098,P2,208
31099,P2,83
31100,P2,217
31101,P2,175
31102,P2,250
31103,P2,408
31104,P2,167
31105,P2,133
31106,P2,375
31107,P2,225
31108,P2,275
31109,P2,158
31110,P2,325
31111,P2,192
31112,P2,175
31113,P2,125
31114,P2,525
31115,P2,192
31116,P2,225
31117,P2,333
31118,P2,200
31119,P2,392
31120,P2,375
31121,P2,92
31122,P2,467
31123,P2,258
31124,P2,442
31125,P2,242
31126,P2,92
31127,P2,233
31128,P2,167
31129,P2,100
31130,P2,300
31131,P2,267
31132,P2,258
31133,P2,200
31134,P2,542
31135,P2,267
31136,P2,283
31137,P2,208
31138,P2,275
31139,P2,400
31140,P2,100
31141,P2,275
31142,P2,125
31143,P2,192
31144,P2,183
31145,P2,317
31146,P2,183
31147,P2,258
31148,P2,67
31149,P2,108
31150,P2,150
31151,P2,317
31152,P2,200
31153,P2,125
31154,P2,275
31155,P2,758
31156,P2,458
31157,P2,358
31158,P2,317
31159,P2,250
31160,P2,683
31161,P2,208
31162,P2,408
31163,P2,492
31164,P2,133
31165,P2,75
31166,P2,150
31167,P2,417
31168,P2,250
31169,P2,233
31170,P2,183
31171,P2,367
31172,P2,92
31173,P2,117
31174,P2,67
31175,P2,183
31176,P2,383
31177,P2,125
31178,P2,283
31179,P2,100
31180,P2,158
31181,P2,642
31182,P2,133
31183,P2,442
31184,P2,325
31185,P2,183
31186,P2,142
31187,P2,800
31188,P2,342
31189,P2,492
31190,P2,525
31191,P2,258
31192,P2,500
31193,P2,492
31194,P2,217
31195,P2,233
31196,P2,133
31197,P2,267
31198,P2,425
31199,P2,392
31200,P2,300
31201,P2,325
31202,P2,200
31203,P2,192
31204,P2,150
31205,P2,208
31206,P2,133
31207,P2,233
31208,P2,100
31209,P2,475
31210,P2,183
31211,P2,200
31212,P2,242
31213,P2,133
31214,P2,183
31215,P2,208
31216,P2,242
31217,P2,300
31218,P2,125
31219,P2,233
31220,P2,100
31221,P2,258
31222,P2,142
31223,P2,208
31224,P2,592
31225,P2,350
31226,P2,333
31227,P2,175
31228,P2,517
31229,P2,500
31230,P2,425
31231,P2,500
31232,P2,300
31233,P2,517
31234,P2,392
31235,P2,158
31236,P2,250
31237,P2,142
31238,P2,192
31239,P2,142
31240,P2,192
31241,P2,125
31242,P2,175
31243,P2,208
31244,P2,242
31245,P2,258
31246,P2,292
31247,P2,317
31248,P2,283
31249,P2,92
31250,P2,217
31251,P2,292
31252,P2,192
31253,P2,442
31254,P2,225
31255,P2,225
31256,P2,292
31257,P2,392
31258,P2,308
31259,P2,342
31260,P2,308
31261,P2,283
31262,P2,158
31263,P2,317
31264,P2,167
31265,P2,233
31266,P2,158
31267,P2,300
31268,P2,250
31269,P2,325
31270,P2,142
31271,P2,250
31272,P2,358
31273,P2,233
31274,P2,225
31275,P2,92
31276,P2,292
31277,P2,100
31278,P2,350
31279,P2,133
31280,P2,533
31281,P2,192
31282,P2,308
31283,P2,567
31284,P2,308
31285,P2,542
31286,P2,225
31287,P2,725
31288,P2,233
31289,P2,550
31290,P2,808
31291,P2,150
31292,P2,92
31293,P2,183
31294,P2,242
31295,P2,542
31296,P2,225
31297,P2,183
31298,P2,83
31299,P2,292
31300,P2,533
31301,P2,200
31302,P2,200
31303,P2,458
31304,P2,308
31305,P2,450
31306,P2,233
31307,P2,183
31308,P2,242
31309,P2,317
31310,P2,533
31311,P2,133
31312,P2,550
31313,P2,442
31314,P2,383
31315,P2,458
31316,P2,325
31317,P2,233
31318,P2,358
31319,P2,175
31320,P2,75
31321,P2,233
31322,P2,242
31323,P2,175
31324,P2,300
31325,P2,283
31326,P2,275
31327,P2,67
31328,P2,250
31329,P2,225
31330,P2,192
31331,P2,558
31332,P2,333
31333,P2,467
31334,P2,125
31335,P2,358
31336,P2,200
31337,P2,283
31338,P2,258
31339,P2,250
31340,P2,467
31341,P2,150
31342,P2,192
31343,P2,492
31344,P2,142
31345,P2,292
31346,P2,542
31347,P2,550
31348,P2,242
31349,P2,217
31350,P2,267
31351,P2,833
31352,P2,208
31353,P2,92
31354,P2,458
31355,P2,225
31356,P2,483
31357,P2,308
31358,P2,183
31359,P2,283
31360,P2,292
31361,P2,175
31362,P2,300
31363,P2,325
31364,P2,267
31365,P2,325
31366,P2,292
31367,P2,208
31368,P2,267
31369,P2,225
31370,P2,225
31371,P2,333
31372,P2,283
31373,P2,133
31374,P2,133
31375,P2,158
31376,P2,250
31377,P2,317
31378,P2,258
31379,P2,258
31380,P2,208
31381,P2,317
31382,P2,175
31383,P2,283
31384,P2,292
31385,P2,167
31386,P2,200
31387,P2,200
31388,P2,117
31389,P2,158
31390,P2,275
31391,P2,167
31392,P2,183
31393,P2,117
31394,P2,125
31395,P2,117
31396,P2,275
31397,P2,183
31398,P2,367
31399,P2,142
31400,P2,183
31401,P2,200
31402,P2,333
31403,P2,275
31404,P2,358
31405,P2,250
31406,P2,400
31407,P2,517
31408,P2,267
31409,P2,267
31410,P2,242
31411,P2,150
31412,P2,167
31413,P2,433
31414,P2,217
31415,P2,125
31416,P2,183
31417,P2,250
31418,P2,150
31419,P2,475
31420,P2,283
31421,P2,250
31422,P2,200
31423,P2,292
31424,P2,183
31425,P2,242
31426,P2,125
31427,P2,150
31428,P2,175
31429,P2,150
31430,P2,108
31431,P2,425
31432,P2,700
31433,P2,217
31434,P2,300
31435,P2,217
31436,P2,67
31437,P2,217
31438,P2,75
31439,P2,392
31440,P2,150
31441,P2,92
31442,P2,317
31443,P2,92
31444,P2,125
31445,P2,283
31446,P2,533
31447,P2,275
31448,P2,75
31449,P2,267
31450,P2,392
31451,P2,242
31452,P2,150
31453,P2,358
31454,P2,142
31455,P2,325
31456,P2,175
31457,P2,617
31458,P2,208
31459,P2,392
31460,P2,175
31461,P2,75
31462,P2,117
31463,P2,167
31464,P2,383
31465,P2,83
31466,P2,492
31467,P2,350
31468,P2,517
31469,P2,275
31470,P2,217
31471,P2,383
31472,P2,275
31473,P2,208
31474,P2,250
31475,P2,133
31476,P2,258
31477,P2,150
31478,P2,225
31479,P2,417
31480,P2,267
31481,P2,233
31482,P2,258
31483,P2,275
31484,P2,717
31485,P2,250
31486,P2,142
31487,P2,333
31488,P2,333
31489,P2,150
31490,P2,308
31491,P2,133
31492,P2,108
31493,P2,175
31494,P2,183
31495,P2,442
31496,P2,167
31497,P2,358
31498,P2,242
31499,P2,233
31500,P2,167
31501,P2,75
31502,P2,342
31503,P2,83
31504,P2,133
31505,P2,500
31506,P2,150
31507,P2,142
31508,P2,75
31509,P2,258
31510,P2,175
31511,P2,150
31512,P2,142
31513,P2,150
31514,P2,292
31515,P2,225
31516,P2,83
31517,P2,75
31518,P2,275
31519,P2,217
31520,P2,367
31521,P2,175
31522,P2,175
31523,P2,167
31524,P2,167
31525,P2,125
31526,P2,342
31527,P2,167
31528,P2,225
31529,P2,350
31530,P2,375
31531,P2,192
31532,P2,100
31533,P2,325
31534,P2,375
31535,P2,333
31536,P2,192
31537,P2,167
31538,P2,308
31539,P2,208
31540,P2,192
31541,P2,575
31542,P2,267
31543,P2,100
31544,P2,217
31545,P2,142
31546,P2,208
31547,P2,325
31548,P2,258
31549,P2,142
31550,P2,200
31551,P2,200
31552,P2,283
31553,P2,283
31554,P2,192
31555,P2,425
31556,P2,200
31557,P2,708
31558,P2,158
31559,P2,133
31560,P2,233
31561,P2,83
31562,P2,92
31563,P2,225
31564,P2,275
31565,P2,467
31566,P2,175
31567,P2,125
31568,P2,250
31569,P2,325
31570,P2,117
31571,P2,150
31572,P2,192
31573,P2,417
31574,P2,317
31575,P2,192
31576,P2,225
31577,P2,267
31578,P2,333
31579,P2,67
31580,P2,125
31581,P2,133
31582,P2,100
31583,P2,92
31584,P2,267
31585,P2,75
31586,P2,342
31587,P2,175
31588,P2,200
31589,P2,292
31590,P2,883
31591,P2,483
31592,P2,133
31593,P2,317
31594,P2,183
31595,P2,208
31596,P2,225
31597,P2,992
31598,P2,408
31599,P2,383
31600,P2,433
31601,P2,117
31602,P2,142
31603,P2,158
31604,P2,200
31605,P2,108
31606,P2,192
31607,P2,325
31608,P2,125
31609,P2,75
31610,P2,200
31611,P2,392
31612,P2,292
31613,P2,83
31614,P2,283
31615,P2,383
31616,P2,167
31617,P2,67
31618,P2,125
31619,P2,75
31620,P2,167
31621,P2,308
31622,P2,242
31623,P2,175
31624,P2,100
31625,P2,242
31626,P2,225
31627,P2,367
31628,P2,142
31629,P2,133
31630,P2,225
31631,P2,275
31632,P2,292
31633,P2,192
31634,P2,400
31635,P2,267
31636,P2,642
31637,P2,175
31638,P2,67
31639,P2,208
31640,P2,333
31641,P2,267
31642,P2,275
31643,P2,108
31644,P2,192
31645,P2,92
31646,P2,100
31647,P2,183
31648,P2,292
31649,P2,400
31650,P2,258
31651,P2,758
31652,P2,692
31653,P2,467
31654,P2,142
31655,P2,175
31656,P2,517
31657,P2,317
31658,P2,167
31659,P2,283
31660,P2,192
31661,P2,233
31662,P2,308
31663,P2,250
31664,P2,292
31665,P2,208
31666,P2,192
31667,P2,208
31668,P2,308
31669,P2,208
31670,P2,425
31671,P2,258
31672,P2,225
31673,P2,67
31674,P2,92
31675,P2,258
31676,P2,450
31677,P2,258
31678,P2,208
31679,P2,100
31680,P2,150
31681,P2,392
31682,P2,283
31683,P2,208
31684,P2,308
31685,P2,333
31686,P2,117
31687,P2,83
31688,P2,83
31689,P2,250
31690,P2,83
31691,P2,67
31692,P2,367
31693,P2,367
31694,P2,333
31695,P2,125
31696,P2,83
31697,P2,125
31698,P2,117
31699,P2,192
31700,P2,167
31701,P2,325
31702,P2,200
31703,P2,67
31704,P2,208
31705,P2,200
31706,P2,342
31707,P2,142
31708,P2,317
31709,P2,217
31710,P2,158
31711,P2,167
31712,P2,192
31713,P2,367
31714,P2,158
31715,P2,117
31716,P2,183
31717,P2,67
31718,P2,242
31719,P2,75
31720,P2,283
31721,P2,100
31722,P2,117
31723,P2,150
31724,P2,75
31725,P2,250
31726,P2,308
31727,P2,125
31728,P2,375
31729,P2,250
31730,P2,67
31731,P2,92
31732,P2,125
31733,P2,192
31734,P2,183
31735,P2,133
31736,P2,167
31737,P2,100
31738,P2,208
31739,P2,125
31740,P2,158
31741,P2,158
31742,P2,158
31743,P2,108
31744,P2,117
31745,P2,217
31746,P2,333
31747,P2,158
31748,P2,150
31749,P2,158
31750,P2,267
31751,P2,250
31752,P2,300
31753,P2,275
31754,P2,183
31755,P2,283
31756,P2,300
31757,P2,83
31758,P2,183
31759,P2,400
31760,P2,250
31761,P2,292
31762,P2,225
31763,P2,217
31764,P2,483
31765,P2,342
31766,P2,308
31767,P2,175
31768,P2,600
31769,P2,317
31770,P2,342
31771,P2,158
31772,P2,325
31773,P2,167
31774,P2,67
31775,P2,158
31776,P2,75
31777,P2,208
31778,P2,125
31779,P2,225
31780,P2,125
31781,P2,542
31782,P2,250
31783,P2,192
31784,P2,275
31785,P2,283
31786,P2,150
31787,P2,350
31788,P2,325
31789,P2,358
31790,P2,258
31791,P2,150
31792,P2,342
31793,P2,550
31794,P2,158
31795,P2,167
31796,P2,83
31797,P2,242
31798,P2,192
31799,P2,217
31800,P2,292
31801,P2,800
31802,P2,258
31803,P2,167
31804,P2,733
31805,P2,333
31806,P2,333
31807,P2,233
31808,P2,158
31809,P2,133
31810,P2,292
31811,P2,158
31812,P2,150
31813,P2,125
31814,P2,175
31815,P2,300
31816,P2,425
31817,P2,142
31818,P2,125
31819,P2,67
31820,P2,525
31821,P2,158
31822,P2,708
31823,P2,67
31824,P2,67
31825,P2,67
31826,P2,67
31827,P2,75
31828,P2,275
31829,P2,200
31830,P2,108
31831,P2,67
31832,P2,108
31833,P2,208
31834,P2,125
31835,P2,192
31836,P2,275
31837,P2,208
31838,P2,150
31839,P2,450
31840,P2,200
31841,P2,658
31842,P2,117
31843,P2,133
31844,P2,333
31845,P2,83
31846,P2,300
31847,P2,125
31848,P2,150
31849,P2,75
31850,P2,275
31851,P2,150
31852,P2,158
31853,P2,283
31854,P2,208
31855,P2,392
31856,P2,142
31857,P2,133
31858,P2,275
31859,P2,217
31860,P2,375
31861,P2,83
31862,P2,642
31863,P2,342
31864,P2,142
31865,P2,150
31866,P2,267
31867,P2,150
31868,P2,142
31869,P2,483
31870,P2,158
31871,P2,158
31872,P2,225
31873,P2,192
31874,P2,308
31875,P2,192
31876,P2,200
31877,P2,433
31878,P2,125
31879,P2,225
31880,P2,342
31881,P2,417
31882,P2,400
31883,P2,200
31884,P2,150
31885,P2,142
31886,P2,450
31887,P2,333
31888,P2,425
31889,P2,200
31890,P2,400
31891,P2,225
31892,P2,400
31893,P2,167
31894,P2,183
31895,P2,408
31896,P2,275
31897,P2,183
31898,P2,475
31899,P2,108
31900,P2,250
31901,P2,208
31902,P2,1417
31903,P2,183
31904,P2,100
31905,P2,167
31906,P2,217
31907,P2,267
31908,P2,75
31909,P2,250
31910,P2,175
31911,P2,408
31912,P2,417
31913,P2,167
31914,P2,450
31915,P2,233
31916,P2,67
31917,P2,408
31918,P2,67
31919,P2,125
31920,P2,250
31921,P2,617
31922,P2,292
31923,P2,183
31924,P2,300
31925,P2,242
31926,P2,283
31927,P2,208
31928,P2,350
31929,P2,242
31930,P2,150
31931,P2,100
31932,P2,308
31933,P2,350
31934,P2,200
31935,P2,83
31936,P2,350
31937,P2,483
31938,P2,292
31939,P2,283
31940,P2,342
31941,P2,183
31942,P2,183
31943,P2,258
31944,P2,258
31945,P2,200
31946,P2,342
31947,P2,83
31948,P2,250
31949,P2,233
31950,P2,233
31951,P2,342
31952,P2,300
31953,P2,142
31954,P2,333
31955,P2,117
31956,P2,192
31957,P2,142
31958,P2,442
31959,P2,625
31960,P2,192
31961,P2,250
31962,P2,250
31963,P2,158
31964,P2,292
31965,P2,67
31966,P2,158
31967,P2,250
31968,P2,258
31969,P2,167
31970,P2,167
31971,P2,133
31972,P2,625
31973,P2,592
31974,P2,417
31975,P2,192
31976,P2,317
31977,P2,250
31978,P2,167
31979,P2,100
31980,P2,250
31981,P2,208
31982,P2,383
31983,P2,217
31984,P2,175
31985,P2,417
31986,P2,333
31987,P2,308
31988,P2,125
31989,P2,300
31990,P2,158
31991,P2,408
31992,P2,242
31993,P2,433
31994,P2,317
31995,P2,608
31996,P2,167
31997,P2,408
31998,P2,217
31999,P2,142
32000,P2,400
32001,P2,317
32002,P2,558
32003,P2,458
32004,P2,208
32005,P2,108
32006,P2,292
32007,P2,142
32008,P2,317
32009,P2,308
32010,P2,75
32011,P2,317
32012,P2,333
32013,P2,400
32014,P2,200
32015,P2,150
32016,P2,133
32017,P2,192
32018,P2,283
32019,P2,200
32020,P2,317
32021,P2,167
32022,P2,133
32023,P2,517
32024,P2,175
32025,P2,258
32026,P2,75
32027,P2,208
32028,P2,458
32029,P2,400
32030,P2,367
32031,P2,317
32032,P2,283
32033,P2,108
32034,P2,250
32035,P2,117
32036,P2,192
32037,P2,258
32038,P2,200
32039,P2,375
32040,P2,408
32041,P2,333
32042,P2,308
32043,P2,142
32044,P2,258
32045,P2,475
32046,P2,333
32047,P2,683
32048,P2,408
32049,P2,133
32050,P2,275
32051,P2,175
32052,P2,150
32053,P2,667
32054,P2,517
32055,P2,567
32056,P2,133
32057,P2,75
32058,P2,633
32059,P2,533
32060,P2,642
32061,P2,258
32062,P2,317
32063,P2,225
32064,P2,167
32065,P2,283
32066,P2,142
32067,P2,308
32068,P2,508
32069,P2,325
32070,P2,67
32071,P2,267
32072,P2,225
32073,P2,292
32074,P2,233
32075,P2,208
32076,P2,250
32077,P2,267
32078,P2,533
32079,P2,192
32080,P2,383
32081,P2,175
32082,P2,467
32083,P2,125
32084,P2,675
32085,P2,250
32086,P2,100
32087,P2,117
32088,P2,275
32089,P2,575
32090,P2,358
32091,P2,1025
32092,P2,350
32093,P2,192
32094,P2,342
32095,P2,625
32096,P2,158
32097,P2,258
32098,P2,317
32099,P2,517
32100,P2,200
32101,P2,183
32102,P2,192
32103,P2,225
32104,P2,142
32105,P2,158
32106,P2,92
32107,P2,300
32108,P2,117
32109,P2,150
32110,P2,283
32111,P2,225
32112,P2,467
32113,P2,458
32114,P2,333
32115,P2,225
32116,P2,433
32117,P2,375
32118,P2,367
32119,P2,333
32120,P2,225
32121,P2,308
32122,P2,808
32123,P2,342
32124,P2,858
32125,P2,508
32126,P2,275
32127,P2,300
32128,P2,150
32129,P2,192
32130,P2,242
32131,P2,558
32132,P2,250
32133,P2,308
32134,P2,358
32135,P2,167
32136,P2,425
32137,P2,200
32138,P2,233
32139,P2,358
32140,P2,625
32141,P2,200
32142,P2,142
32143,P2,225
32144,P2,183
32145,P2,383
32146,P2,317
32147,P2,242
32148,P2,350
32149,P2,92
32150,P2,217
32151,P2,133
32152,P2,333
32153,P2,192
32154,P2,300
32155,P2,400
32156,P2,250
32157,P2,317
32158,P2,258
32159,P2,183
32160,P2,100
32161,P2,258
32162,P2,225
32163,P2,67
32164,P2,217
32165,P2,225
32166,P2,450
32167,P2,242
32168,P2,275
32169,P2,208
32170,P2,217
32171,P2,167
32172,P2,283
32173,P2,208
32174,P2,358
32175,P2,150
32176,P2,233
32177,P2,442
32178,P2,175
32179,P2,367
32180,P2,292
32181,P2,358
32182,P2,192
32183,P2,258
32184,P2,142
32185,P2,225
32186,P2,267
32187,P2,158
32188,P2,242
32189,P2,200
32190,P2,142
32191,P2,258
32192,P2,200
32193,P2,208
32194,P2,183
32195,P2,175
32196,P2,150
32197,P2,167
32198,P2,292
32199,P2,275
32200,P2,167
32201,P2,225
32202,P2,433
32203,P2,233
32204,P2,142
32205,P2,208
32206,P2,175
32207,P2,550
32208,P2,233
32209,P2,308
32210,P2,200
32211,P2,92
32212,P2,175
32213,P2,250
32214,P2,175
32215,P2,100
32216,P2,283
32217,P2,83
32218,P2,133
32219,P2,175
32220,P2,75
32221,P2,225
32222,P2,358
32223,P2,258
32224,P2,183
32225,P2,83
32226,P2,175
32227,P2,158
32228,P2,200
32229,P2,217
32230,P2,217
32231,P2,450
32232,P2,183
32233,P2,708
32234,P2,242
32235,P2,550
32236,P2,142
32237,P2,333
32238,P2,317
32239,P2,258
32240,P2,242
32241,P2,283
32242,P2,900
32243,P2,167
32244,P2,167
32245,P2,433
32246,P2,300
32247,P2,367
32248,P2,433
32249,P2,233
32250,P2,183
32251,P2,642
32252,P2,233
32253,P2,142
32254,P2,192
32255,P2,575
32256,P2,75
32257,P2,150
32258,P2,217
32259,P2,283
32260,P2,292
32261,P2,450
32262,P2,442
32263,P2,200
32264,P2,200
32265,P2,142
32266,P2,300
32267,P2,283
32268,P2,350
32269,P2,350
32270,P2,183
32271,P2,192
32272,P2,175
32273,P2,550
32274,P2,567
32275,P2,175
32276,P2,325
32277,P2,250
32278,P2,225
32279,P2,242
32280,P2,142
32281,P2,258
32282,P2,392
32283,P2,242
32284,P2,75
32285,P2,442
32286,P2,242
32287,P2,317
32288,P2,175
32289,P2,275
32290,P2,317
32291,P2,583
32292,P2,117
32293,P2,342
32294,P2,267
32295,P2,333
32296,P2,125
32297,P2,208
32298,P2,250
32299,P2,175
32300,P2,358
32301,P2,175
32302,P2,217
32303,P2,158
32304,P2,317
32305,P2,283
32306,P2,150
32307,P2,367
32308,P2,233
32309,P2,217
32310,P2,242
32311,P2,725
32312,P2,283
32313,P2,350
32314,P2,100
32315,P2,225
32316,P2,208
32317,P2,150
32318,P2,200
32319,P2,233
32320,P2,333
32321,P2,167
32322,P2,158
32323,P2,92
32324,P2,100
32325,P2,267
32326,P2,283
32327,P2,208
32328,P2,167
32329,P2,150
32330,P2,133
32331,P2,250
32332,P2,383
32333,P2,708
32334,P2,358
32335,P2,283
32336,P2,350
32337,P2,358
32338,P2,217
32339,P2,175
32340,P2,275
32341,P2,67
32342,P2,208
32343,P2,325
32344,P2,850
32345,P2,75
32346,P2,517
32347,P2,192
32348,P2,175
32349,P2,158
32350,P2,117
32351,P2,283
32352,P2,367
32353,P2,225
32354,P2,1175
32355,P2,200
32356,P2,325
32357,P2,367
32358,P2,250
32359,P2,175
32360,P2,650
32361,P2,158
32362,P2,150
32363,P2,408
32364,P2,250
32365,P2,350
32366,P2,133
32367,P2,517
32368,P2,308
32369,P2,175
32370,P2,150
32371,P2,333
32372,P2,242
32373,P2,158
32374,P2,292
32375,P2,617
32376,P2,158
32377,P2,325
32378,P2,292
32379,P2,225
32380,P2,167
32381,P2,517
32382,P2,642
32383,P2,200
32384,P2,317
32385,P2,208
32386,P2,158
32387,P2,208
32388,P2,192
32389,P2,392
32390,P2,342
32391,P2,258
32392,P2,150
32393,P2,217
32394,P2,375
32395,P2,208
32396,P2,217
32397,P2,275
32398,P2,358
32399,P2,358
32400,P2,292
32401,P2,192
32402,P2,92
32403,P2,383
32404,P2,292
32405,P2,158
32406,P2,175
32407,P2,167
32408,P2,275
32409,P2,125
32410,P2,242
32411,P2,650
32412,P2,417
32413,P2,267
32414,P2,450
32415,P2,83
32416,P2,158
32417,P2,317
32418,P2,192
32419,P2,342
32420,P2,267
32421,P2,217
32422,P2,283
32423,P2,167
32424,P2,258
32425,P2,133
32426,P2,108
32427,P2,258
32428,P2,217
32429,P2,367
32430,P2,275
32431,P2,125
32432,P2,175
32433,P2,200
32434,P2,208
32435,P2,258
32436,P2,92
32437,P2,450
32438,P2,450
32439,P2,283
32440,P2,233
32441,P2,225
32442,P2,142
32443,P2,208
32444,P2,192
32445,P2,325
32446,P2,267
32447,P2,133
32448,P2,358
32449,P2,325
32450,P2,192
32451,P2,100
32452,P2,108
32453,P2,167
32454,P2,225
32455,P2,308
32456,P2,317
32457,P2,225
32458,P2,267
32459,P2,108
32460,P2,400
32461,P2,425
32462,P2,258
32463,P2,92
32464,P2,83
32465,P2,367
32466,P2,158
32467,P2,225
32468,P2,600
32469,P2,200
32470,P2,200
32471,P2,333
32472,P2,208
32473,P2,192
32474,P2,442
32475,P2,133
32476,P2,433
32477,P2,142
32478,P2,500
32479,P2,92
32480,P2,267
32481,P2,200
32482,P2,142
32483,P2,633
32484,P2,225
32485,P2,408
32486,P2,183
32487,P2,317
32488,P2,133
32489,P2,292
32490,P2,233
32491,P2,92
32492,P2,283
32493,P2,108
32494,P2,225
32495,P2,250
32496,P2,192
32497,P2,317
32498,P2,342
32499,P2,708
32500,P2,283
32501,P2,225
32502,P2,150
32503,P2,275
32504,P2,417
32505,P2,400
32506,P2,108
32507,P2,225
32508,P2,333
32509,P2,275
32510,P2,208
32511,P2,158
32512,P2,233
32513,P2,192
32514,P2,183
32515,P2,250
32516,P2,608
32517,P2,175
32518,P2,200
32519,P2,75
32520,P2,317
32521,P2,250
32522,P2,175
32523,P2,342
32524,P2,333
32525,P2,433
32526,P2,408
32527,P2,242
32528,P2,342
32529,P2,325
32530,P2,92
32531,P2,283
32532,P2,667
32533,P2,350
32534,P2,308
32535,P2,242
32536,P2,508
32537,P2,600
32538,P2,217
32539,P2,292
32540,P2,133
32541,P2,217
32542,P2,333
32543,P2,433
32544,P2,225
32545,P2,292
32546,P2,192
32547,P2,367
32548,P2,350
32549,P2,300
32550,P2,242
32551,P2,208
32552,P2,183
32553,P2,833
32554,P2,242
32555,P2,442
32556,P2,158
32557,P2,750
32558,P2,200
32559,P2,600
32560,P2,317
32561,P2,225
32562,P2,267
32563,P2,367
32564,P2,358
32565,P2,483
32566,P2,367
32567,P2,708
32568,P2,292
32569,P2,267
32570,P2,183
32571,P2,233
32572,P2,567
32573,P2,217
32574,P2,267
32575,P2,433
32576,P2,242
32577,P2,458
32578,P2,333
32579,P2,450
32580,P2,267
32581,P2,208
32582,P2,233
32583,P2,217
32584,P2,217
32585,P2,300
32586,P2,225
32587,P2,183
32588,P2,400
32589,P2,458
32590,P2,333
32591,P2,108
32592,P2,100
32593,P2,408
32594,P2,342
32595,P2,433
32596,P2,308
32597,P2,75
32598,P2,275
32599,P2,208
32600,P2,275
32601,P2,342
32602,P2,342
32603,P2,358
32604,P2,317
32605,P2,258
32606,P2,483
32607,P2,267
32608,P2,67
32609,P2,75
32610,P2,317
32611,P2,125
32612,P2,217
32613,P2,367
32614,P2,325
32615,P2,108
32616,P2,383
32617,P2,292
32618,P2,633
32619,P2,283
32620,P2,425
32621,P2,258
32622,P2,217
32623,P2,367
32624,P2,200
32625,P2,558
32626,P2,408
32627,P2,167
32628,P2,242
32629,P2,142
32630,P2,283
32631,P2,358
32632,P2,333
32633,P2,567
32634,P2,517
32635,P2,233
32636,P2,217
32637,P2,375
32638,P2,233
32639,P2,350
32640,P2,117
32641,P2,408
32642,P2,267
32643,P2,875
32644,P2,175
32645,P2,408
32646,P2,283
32647,P2,242
32648,P2,208
32649,P2,817
32650,P2,308
32651,P2,150
32652,P2,183
32653,P2,158
32654,P2,558
32655,P2,258
32656,P2,342
32657,P2,342
32658,P2,475
32659,P2,167
32660,P2,208
32661,P2,92
32662,P2,150
32663,P2,217
32664,P2,208
32665,P2,225
32666,P2,575
32667,P2,333
32668,P2,358
32669,P2,158
32670,P2,600
32671,P2,292
32672,P2,192
32673,P2,392
32674,P2,433
32675,P2,417
32676,P2,275
32677,P2,533
32678,P2,258
32679,P2,350
32680,P2,225
32681,P2,158
32682,P2,217
32683,P2,242
32684,P2,92
32685,P2,300
32686,P2,200
32687,P2,225
32688,P2,383
32689,P2,217
32690,P2,283
32691,P2,267
32692,P2,125
32693,P2,242
32694,P2,225
32695,P2,208
32696,P2,350
32697,P2,475
32698,P2,300
32699,P2,292
32700,P2,292
32701,P2,167
32702,P2,333
32703,P2,192
32704,P2,267
32705,P2,1000
32706,P2,150
32707,P2,125
32708,P2,67
32709,P2,308
32710,P2,375
32711,P2,325
32712,P2,317
32713,P2,458
32714,P2,183
32715,P2,333
32716,P2,358
32717,P2,258
32718,P2,133
32719,P2,250
32720,P2,333
32721,P2,275
32722,P2,408
32723,P2,283
32724,P2,233
32725,P2,258
32726,P2,92
32727,P2,283
32728,P2,167
32729,P2,392
32730,P2,192
32731,P2,150
32732,P2,158
32733,P2,292
32734,P2,125
32735,P2,542
32736,P2,258
32737,P2,83
32738,P2,158
32739,P2,408
32740,P2,208
32741,P2,108
32742,P2,400
32743,P2,242
32744,P2,142
32745,P2,167
32746,P2,183
32747,P2,117
32748,P2,158
32749,P2,108
32750,P2,383
32751,P2,83
32752,P2,442
32753,P2,308
32754,P2,367
32755,P2,317
32756,P2,275
32757,P2,308
32758,P2,233
32759,P2,317
32760,P2,158
32761,P2,275
32762,P2,167
32763,P2,342
32764,P2,333
32765,P2,250
