,Year,coder1-encodings,Consistency,X,Y
963,1990,Node-link,1,384,0
964,1995,Node-link,1,385,0
965,1995,Node-link,1,386,0
966,1995,Node-link,1,387,0
967,1995,Node-link,1,388,0
968,1995,Node-link,1,389,0
969,1995,Node-link,1,390,0
970,1995,Node-link,1,391,0
971,1995,Node-link,1,392,0
972,1995,Node-link,1,393,0
973,1995,Node-link,1,394,0
974,1995,Node-link,1,370,1
975,1995,Node-link,1,371,1
976,1995,Node-link,1,372,1
977,1995,Node-link,1,373,1
978,1995,Node-link,1,374,1
979,1995,Node-link,1,375,1
980,1995,Node-link,1,376,1
981,1995,Node-link,1,377,1
982,1995,Node-link,1,378,1
983,1995,Node-link,1,379,1
984,2000,Node-link,0,380,1
985,2000,Node-link,1,381,1
986,2000,Node-link,1,382,1
987,2000,Node-link,1,383,1
988,2000,Node-link,1,384,1
989,2000,Node-link,1,385,1
990,2000,Node-link,1,386,1
991,2000,Node-link,1,387,1
992,2000,Node-link,1,388,1
993,2000,Node-link,1,389,1
994,2000,Node-link,1,390,1
995,2000,Node-link,1,391,1
996,2000,Node-link,1,392,1
997,2000,Node-link,1,393,1
998,2000,Node-link,1,394,1
999,2005,Node-link,0,370,2
1000,2005,Node-link,0,371,2
1001,2005,Node-link,0,372,2
1002,2005,Node-link,0,373,2
1003,2005,Node-link,0,374,2
1004,2005,Node-link,1,375,2
1005,2005,Node-link,1,376,2
1006,2005,Node-link,1,377,2
1007,2005,Node-link,1,378,2
1008,2005,Node-link,1,379,2
1009,2005,Node-link,1,380,2
1010,2005,Node-link,1,381,2
1011,2005,Node-link,1,382,2
1012,2005,Node-link,1,383,2
1013,2005,Node-link,1,384,2
1014,2005,Node-link,1,385,2
1015,2005,Node-link,1,386,2
1016,2005,Node-link,1,387,2
1017,2005,Node-link,1,388,2
1018,2005,Node-link,1,389,2
1019,2005,Node-link,1,390,2
1020,2005,Node-link,1,391,2
1021,2005,Node-link,1,392,2
1022,2005,Node-link,1,393,2
1023,2005,Node-link,1,394,2
1024,2005,Node-link,1,370,3
1025,2005,Node-link,1,371,3
1026,2005,Node-link,1,372,3
1027,2005,Node-link,1,373,3
1028,2005,Node-link,1,374,3
1029,2005,Node-link,1,375,3
1030,2005,Node-link,1,376,3
1031,2005,Node-link,1,377,3
1032,2005,Node-link,1,378,3
1033,2005,Node-link,1,379,3
1034,2005,Node-link,1,380,3
1035,2005,Node-link,1,381,3
1036,2005,Node-link,1,382,3
1037,2005,Node-link,1,383,3
1038,2005,Node-link,1,384,3
1039,2010,Node-link,0,385,3
1040,2010,Node-link,0,386,3
1041,2010,Node-link,0,387,3
1042,2010,Node-link,0,388,3
1043,2010,Node-link,0,389,3
1044,2010,Node-link,0,390,3
1045,2010,Node-link,1,391,3
1046,2010,Node-link,1,392,3
1047,2010,Node-link,1,393,3
1048,2010,Node-link,1,394,3
1049,2010,Node-link,1,370,4
1050,2010,Node-link,1,371,4
1051,2010,Node-link,1,372,4
1052,2010,Node-link,1,373,4
1053,2010,Node-link,1,374,4
1054,2010,Node-link,1,375,4
1055,2010,Node-link,1,376,4
1056,2015,Node-link,0,377,4
1057,2015,Node-link,0,378,4
1058,2015,Node-link,0,379,4
1059,2015,Node-link,0,380,4
1060,2015,Node-link,1,381,4
1061,2015,Node-link,1,382,4
1062,2015,Node-link,1,383,4
1063,2015,Node-link,1,384,4
1064,2015,Node-link,1,385,4
1065,2015,Node-link,1,386,4
1066,2015,Node-link,1,387,4
1067,2015,Node-link,1,388,4
1068,2015,Node-link,1,389,4
1069,2015,Node-link,1,390,4
1070,2015,Node-link,1,391,4
1071,2015,Node-link,1,392,4
1072,2015,Node-link,1,393,4
1073,2015,Node-link,1,394,4
1074,2015,Node-link,1,370,5
1075,2015,Node-link,1,371,5
1076,2015,Node-link,1,372,5
1077,2015,Node-link,1,373,5
1078,2015,Node-link,1,374,5
1079,2015,Node-link,1,375,5
1080,2015,Node-link,1,376,5
1081,2015,Node-link,1,377,5
1082,2015,Node-link,1,378,5
1083,2015,Node-link,1,379,5
1084,2015,Node-link,1,380,5
1085,2015,Node-link,1,381,5
1086,2020,Node-link,0,382,5
1087,2020,Node-link,0,383,5
1088,2020,Node-link,0,384,5
1089,2020,Node-link,0,385,5
1090,2020,Node-link,1,386,5
1091,2020,Node-link,1,387,5
1092,2020,Node-link,1,388,5
1093,2020,Node-link,1,389,5
1094,2020,Node-link,1,390,5
1095,2020,Node-link,1,391,5
1096,2020,Node-link,1,392,5
1097,2020,Node-link,1,393,5
1098,2020,Node-link,1,394,5
1099,2020,Node-link,1,370,6
1100,2020,Node-link,1,371,6
1101,2020,Node-link,1,372,6
1102,2020,Node-link,1,373,6
1103,2020,Node-link,1,374,6
1104,2020,Node-link,1,375,6
1105,2020,Node-link,1,376,6
1106,2020,Node-link,1,377,6
1107,2020,Node-link,1,378,6
1108,2020,Node-link,1,379,6
1109,2020,Node-link,1,380,6
1110,2020,Node-link,1,381,6
1111,2020,Node-link,1,382,6
1112,2020,Node-link,1,383,6
1113,2020,Node-link,1,384,6
1114,2020,Node-link,1,385,6
1115,2020,Node-link,1,386,6
1116,2020,Node-link,1,387,6
1117,2020,Node-link,1,388,6
1118,1990,Pattern,0,444,0
1119,1990,Pattern,1,445,0
1120,1995,Pattern,0,446,0
1121,1995,Pattern,1,447,0
1122,1995,Pattern,1,448,0
1123,1995,Pattern,1,449,0
1124,2000,Pattern,0,450,0
1125,2000,Pattern,1,451,0
1126,2000,Pattern,1,452,0
1127,2000,Pattern,1,453,0
1128,2000,Pattern,1,454,0
1129,2000,Pattern,1,455,0
1130,2000,Pattern,1,456,0
1131,2000,Pattern,1,457,0
1132,2000,Pattern,1,458,0
1133,2000,Pattern,1,459,0
1134,2005,Pattern,0,460,0
1135,2005,Pattern,0,461,0
1136,2005,Pattern,0,462,0
1137,2005,Pattern,0,463,0
1138,2005,Pattern,0,464,0
1139,2005,Pattern,0,465,0
1140,2005,Pattern,0,466,0
1141,2005,Pattern,1,467,0
1142,2005,Pattern,1,468,0
1143,2005,Pattern,1,444,1
1144,2005,Pattern,1,445,1
1145,2005,Pattern,1,446,1
1146,2005,Pattern,1,447,1
1147,2005,Pattern,1,448,1
1148,2005,Pattern,1,449,1
1149,2005,Pattern,1,450,1
1150,2005,Pattern,1,451,1
1151,2005,Pattern,1,452,1
1152,2005,Pattern,1,453,1
1153,2005,Pattern,1,454,1
1154,2005,Pattern,1,455,1
1155,2010,Pattern,0,456,1
1156,2010,Pattern,0,457,1
1157,2010,Pattern,0,458,1
1158,2010,Pattern,1,459,1
1159,2010,Pattern,1,460,1
1160,2015,Pattern,1,461,1
1161,2015,Pattern,1,462,1
1162,2015,Pattern,1,463,1
1163,2015,Pattern,1,464,1
1164,2015,Pattern,1,465,1
1165,2020,Pattern,1,466,1
1166,2020,Pattern,1,467,1
1167,2020,Pattern,1,468,1
1168,2020,Pattern,1,444,2
1169,2020,Pattern,1,445,2
1170,1990,Point,0,518,0
1171,1990,Point,0,519,0
1172,1990,Point,0,520,0
1173,1990,Point,1,521,0
1174,1990,Point,1,522,0
1175,1990,Point,1,523,0
1176,1990,Point,1,524,0
1177,1990,Point,1,525,0
1178,1995,Point,1,526,0
1179,1995,Point,1,527,0
1180,1995,Point,1,528,0
1181,1995,Point,1,529,0
1182,1995,Point,1,530,0
1183,1995,Point,1,531,0
1184,1995,Point,1,532,0
1185,1995,Point,1,533,0
1186,2000,Point,0,534,0
1187,2000,Point,0,535,0
1188,2000,Point,0,536,0
1189,2000,Point,0,537,0
1190,2000,Point,1,538,0
1191,2000,Point,1,539,0
1192,2000,Point,1,540,0
1193,2000,Point,1,541,0
1194,2000,Point,1,542,0
1195,2000,Point,1,518,1
1196,2000,Point,1,519,1
1197,2000,Point,1,520,1
1198,2000,Point,1,521,1
1199,2000,Point,1,522,1
1200,2000,Point,1,523,1
1201,2000,Point,1,524,1
1202,2005,Point,0,525,1
1203,2005,Point,0,526,1
1204,2005,Point,0,527,1
1205,2005,Point,1,528,1
1206,2005,Point,1,529,1
1207,2005,Point,1,530,1
1208,2005,Point,1,531,1
1209,2005,Point,1,532,1
1210,2005,Point,1,533,1
1211,2005,Point,1,534,1
1212,2005,Point,1,535,1
1213,2005,Point,1,536,1
1214,2005,Point,1,537,1
1215,2005,Point,1,538,1
1216,2010,Point,0,539,1
1217,2010,Point,0,540,1
1218,2010,Point,0,541,1
1219,2010,Point,1,542,1
1220,2010,Point,1,518,2
1221,2010,Point,1,519,2
1222,2010,Point,1,520,2
1223,2010,Point,1,521,2
1224,2010,Point,1,522,2
1225,2010,Point,1,523,2
1226,2010,Point,1,524,2
1227,2010,Point,1,525,2
1228,2010,Point,1,526,2
1229,2010,Point,1,527,2
1230,2010,Point,1,528,2
1231,2010,Point,1,529,2
1232,2010,Point,1,530,2
1233,2010,Point,1,531,2
1234,2010,Point,1,532,2
1235,2010,Point,1,533,2
1236,2010,Point,1,534,2
1237,2010,Point,1,535,2
1238,2010,Point,1,536,2
1239,2010,Point,1,537,2
1240,2010,Point,1,538,2
1241,2010,Point,1,539,2
1242,2010,Point,1,540,2
1243,2010,Point,1,541,2
1244,2010,Point,1,542,2
1245,2010,Point,1,518,3
1246,2010,Point,1,519,3
1247,2010,Point,1,520,3
1248,2015,Point,0,521,3
1249,2015,Point,0,522,3
1250,2015,Point,0,523,3
1251,2015,Point,0,524,3
1252,2015,Point,0,525,3
1253,2015,Point,1,526,3
1254,2015,Point,1,527,3
1255,2015,Point,1,528,3
1256,2015,Point,1,529,3
1257,2015,Point,1,530,3
1258,2015,Point,1,531,3
1259,2015,Point,1,532,3
1260,2015,Point,1,533,3
1261,2015,Point,1,534,3
1262,2015,Point,1,535,3
1263,2015,Point,1,536,3
1264,2015,Point,1,537,3
1265,2015,Point,1,538,3
1266,2015,Point,1,539,3
1267,2015,Point,1,540,3
1268,2015,Point,1,541,3
1269,2015,Point,1,542,3
1270,2015,Point,1,518,4
1271,2015,Point,1,519,4
1272,2015,Point,1,520,4
1273,2015,Point,1,521,4
1274,2015,Point,1,522,4
1275,2015,Point,1,523,4
1276,2015,Point,1,524,4
1277,2015,Point,1,525,4
1278,2015,Point,1,526,4
1279,2015,Point,1,527,4
1280,2015,Point,1,528,4
1281,2015,Point,1,529,4
1282,2015,Point,1,530,4
1283,2015,Point,1,531,4
1284,2015,Point,1,532,4
1285,2015,Point,1,533,4
1286,2015,Point,1,534,4
1287,2015,Point,1,535,4
1288,2015,Point,1,536,4
1289,2015,Point,1,537,4
1290,2015,Point,1,538,4
1291,2015,Point,1,539,4
1292,2015,Point,1,540,4
1293,2020,Point,0,541,4
1294,2020,Point,0,542,4
1295,2020,Point,0,518,5
1296,2020,Point,0,519,5
1297,2020,Point,0,520,5
1298,2020,Point,0,521,5
1299,2020,Point,0,522,5
1300,2020,Point,0,523,5
1301,2020,Point,0,524,5
1302,2020,Point,0,525,5
1303,2020,Point,0,526,5
1304,2020,Point,0,527,5
1305,2020,Point,0,528,5
1306,2020,Point,1,529,5
1307,2020,Point,1,530,5
1308,2020,Point,1,531,5
1309,2020,Point,1,532,5
1310,2020,Point,1,533,5
1311,2020,Point,1,534,5
1312,2020,Point,1,535,5
1313,2020,Point,1,536,5
1314,2020,Point,1,537,5
1315,2020,Point,1,538,5
1316,2020,Point,1,539,5
1317,2020,Point,1,540,5
1318,2020,Point,1,541,5
1319,2020,Point,1,542,5
1320,2020,Point,1,518,6
1321,2020,Point,1,519,6
1322,2020,Point,1,520,6
1323,2020,Point,1,521,6
1324,2020,Point,1,522,6
1325,2020,Point,1,523,6
1326,2020,Point,1,524,6
1327,2020,Point,1,525,6
1328,2020,Point,1,526,6
1329,2020,Point,1,527,6
1330,2020,Point,1,528,6
1331,2020,Point,1,529,6
1332,2020,Point,1,530,6
1333,2020,Point,1,531,6
1334,2020,Point,1,532,6
1335,2020,Point,1,533,6
1336,2020,Point,1,534,6
1337,2020,Point,1,535,6
1338,2020,Point,1,536,6
1339,2020,Point,1,537,6
1340,2020,Point,1,538,6
1341,2020,Point,1,539,6
1342,2020,Point,1,540,6
1343,2020,Point,1,541,6
1344,2020,Point,1,542,6
1345,1990,Surface/Volume,1,592,0
1346,1990,Surface/Volume,1,593,0
1347,1990,Surface/Volume,1,594,0
1348,1990,Surface/Volume,1,595,0
1349,1990,Surface/Volume,1,596,0
1350,1990,Surface/Volume,1,597,0
1351,1990,Surface/Volume,1,598,0
1352,1990,Surface/Volume,1,599,0
1353,1990,Surface/Volume,1,600,0
1354,1990,Surface/Volume,1,601,0
1355,1990,Surface/Volume,1,602,0
1356,1990,Surface/Volume,1,603,0
1357,1990,Surface/Volume,1,604,0
1358,1990,Surface/Volume,1,605,0
1359,1990,Surface/Volume,1,606,0
1360,1990,Surface/Volume,1,607,0
1361,1990,Surface/Volume,1,608,0
1362,1990,Surface/Volume,1,609,0
1363,1990,Surface/Volume,1,610,0
1364,1990,Surface/Volume,1,611,0
1365,1990,Surface/Volume,1,612,0
1366,1990,Surface/Volume,1,613,0
1367,1990,Surface/Volume,1,614,0
1368,1990,Surface/Volume,1,615,0
1369,1990,Surface/Volume,1,616,0
1370,1990,Surface/Volume,1,592,1
1371,1990,Surface/Volume,1,593,1
1372,1990,Surface/Volume,1,594,1
1373,1990,Surface/Volume,1,595,1
1374,1990,Surface/Volume,1,596,1
1375,1990,Surface/Volume,1,597,1
1376,1990,Surface/Volume,1,598,1
1377,1990,Surface/Volume,1,599,1
1378,1990,Surface/Volume,1,600,1
1379,1990,Surface/Volume,1,601,1
1380,1990,Surface/Volume,1,602,1
1381,1990,Surface/Volume,1,603,1
1382,1990,Surface/Volume,1,604,1
1383,1990,Surface/Volume,1,605,1
1384,1990,Surface/Volume,1,606,1
1385,1990,Surface/Volume,1,607,1
1386,1990,Surface/Volume,1,608,1
1387,1990,Surface/Volume,1,609,1
1388,1990,Surface/Volume,1,610,1
1389,1990,Surface/Volume,1,611,1
1390,1990,Surface/Volume,1,612,1
1391,1990,Surface/Volume,1,613,1
1392,1990,Surface/Volume,1,614,1
1393,1990,Surface/Volume,1,615,1
1394,1990,Surface/Volume,1,616,1
1395,1990,Surface/Volume,1,592,2
1396,1990,Surface/Volume,1,593,2
1397,1990,Surface/Volume,1,594,2
1398,1990,Surface/Volume,1,595,2
1399,1990,Surface/Volume,1,596,2
1400,1990,Surface/Volume,1,597,2
1401,1990,Surface/Volume,1,598,2
1402,1990,Surface/Volume,1,599,2
1403,1990,Surface/Volume,1,600,2
1404,1990,Surface/Volume,1,601,2
1405,1990,Surface/Volume,1,602,2
1406,1990,Surface/Volume,1,603,2
1407,1990,Surface/Volume,1,604,2
1408,1990,Surface/Volume,1,605,2
1409,1990,Surface/Volume,1,606,2
1410,1990,Surface/Volume,1,607,2
1411,1990,Surface/Volume,1,608,2
1412,1990,Surface/Volume,1,609,2
1413,1990,Surface/Volume,1,610,2
1414,1990,Surface/Volume,1,611,2
1415,1995,Surface/Volume,0,612,2
1416,1995,Surface/Volume,0,613,2
1417,1995,Surface/Volume,0,614,2
1418,1995,Surface/Volume,1,615,2
1419,1995,Surface/Volume,1,616,2
1420,1995,Surface/Volume,1,592,3
1421,1995,Surface/Volume,1,593,3
1422,1995,Surface/Volume,1,594,3
1423,1995,Surface/Volume,1,595,3
1424,1995,Surface/Volume,1,596,3
1425,1995,Surface/Volume,1,597,3
1426,1995,Surface/Volume,1,598,3
1427,1995,Surface/Volume,1,599,3
1428,1995,Surface/Volume,1,600,3
1429,1995,Surface/Volume,1,601,3
1430,1995,Surface/Volume,1,602,3
1431,1995,Surface/Volume,1,603,3
1432,1995,Surface/Volume,1,604,3
1433,1995,Surface/Volume,1,605,3
1434,1995,Surface/Volume,1,606,3
1435,1995,Surface/Volume,1,607,3
1436,1995,Surface/Volume,1,608,3
1437,1995,Surface/Volume,1,609,3
1438,1995,Surface/Volume,1,610,3
1439,1995,Surface/Volume,1,611,3
1440,1995,Surface/Volume,1,612,3
1441,1995,Surface/Volume,1,613,3
1442,1995,Surface/Volume,1,614,3
1443,1995,Surface/Volume,1,615,3
1444,1995,Surface/Volume,1,616,3
1445,1995,Surface/Volume,1,592,4
1446,1995,Surface/Volume,1,593,4
1447,1995,Surface/Volume,1,594,4
1448,1995,Surface/Volume,1,595,4
1449,1995,Surface/Volume,1,596,4
1450,1995,Surface/Volume,1,597,4
1451,1995,Surface/Volume,1,598,4
1452,1995,Surface/Volume,1,599,4
1453,1995,Surface/Volume,1,600,4
1454,1995,Surface/Volume,1,601,4
1455,1995,Surface/Volume,1,602,4
1456,1995,Surface/Volume,1,603,4
1457,1995,Surface/Volume,1,604,4
1458,1995,Surface/Volume,1,605,4
1459,1995,Surface/Volume,1,606,4
1460,1995,Surface/Volume,1,607,4
1461,1995,Surface/Volume,1,608,4
1462,1995,Surface/Volume,1,609,4
1463,1995,Surface/Volume,1,610,4
1464,1995,Surface/Volume,1,611,4
1465,1995,Surface/Volume,1,612,4
1466,1995,Surface/Volume,1,613,4
1467,1995,Surface/Volume,1,614,4
1468,1995,Surface/Volume,1,615,4
1469,1995,Surface/Volume,1,616,4
1470,1995,Surface/Volume,1,592,5
1471,1995,Surface/Volume,1,593,5
1472,1995,Surface/Volume,1,594,5
1473,1995,Surface/Volume,1,595,5
1474,1995,Surface/Volume,1,596,5
1475,1995,Surface/Volume,1,597,5
1476,1995,Surface/Volume,1,598,5
1477,1995,Surface/Volume,1,599,5
1478,1995,Surface/Volume,1,600,5
1479,1995,Surface/Volume,1,601,5
1480,1995,Surface/Volume,1,602,5
1481,1995,Surface/Volume,1,603,5
1482,1995,Surface/Volume,1,604,5
1483,1995,Surface/Volume,1,605,5
1484,1995,Surface/Volume,1,606,5
1485,1995,Surface/Volume,1,607,5
1486,1995,Surface/Volume,1,608,5
1487,1995,Surface/Volume,1,609,5
1488,1995,Surface/Volume,1,610,5
1489,1995,Surface/Volume,1,611,5
1490,1995,Surface/Volume,1,612,5
1491,1995,Surface/Volume,1,613,5
1492,1995,Surface/Volume,1,614,5
1493,2000,Surface/Volume,0,615,5
1494,2000,Surface/Volume,0,616,5
1495,2000,Surface/Volume,0,592,6
1496,2000,Surface/Volume,0,593,6
1497,2000,Surface/Volume,1,594,6
1498,2000,Surface/Volume,1,595,6
1499,2000,Surface/Volume,1,596,6
1500,2000,Surface/Volume,1,597,6
1501,2000,Surface/Volume,1,598,6
1502,2000,Surface/Volume,1,599,6
1503,2000,Surface/Volume,1,600,6
1504,2000,Surface/Volume,1,601,6
1505,2000,Surface/Volume,1,602,6
1506,2000,Surface/Volume,1,603,6
1507,2000,Surface/Volume,1,604,6
1508,2000,Surface/Volume,1,605,6
1509,2000,Surface/Volume,1,606,6
1510,2000,Surface/Volume,1,607,6
1511,2000,Surface/Volume,1,608,6
1512,2000,Surface/Volume,1,609,6
1513,2000,Surface/Volume,1,610,6
1514,2000,Surface/Volume,1,611,6
1515,2000,Surface/Volume,1,612,6
1516,2000,Surface/Volume,1,613,6
1517,2000,Surface/Volume,1,614,6
1518,2000,Surface/Volume,1,615,6
1519,2000,Surface/Volume,1,616,6
1520,2000,Surface/Volume,1,592,7
1521,2000,Surface/Volume,1,593,7
1522,2000,Surface/Volume,1,594,7
1523,2000,Surface/Volume,1,595,7
1524,2000,Surface/Volume,1,596,7
1525,2000,Surface/Volume,1,597,7
1526,2000,Surface/Volume,1,598,7
1527,2000,Surface/Volume,1,599,7
1528,2000,Surface/Volume,1,600,7
1529,2000,Surface/Volume,1,601,7
1530,2000,Surface/Volume,1,602,7
1531,2000,Surface/Volume,1,603,7
1532,2000,Surface/Volume,1,604,7
1533,2000,Surface/Volume,1,605,7
1534,2000,Surface/Volume,1,606,7
1535,2000,Surface/Volume,1,607,7
1536,2000,Surface/Volume,1,608,7
1537,2000,Surface/Volume,1,609,7
1538,2000,Surface/Volume,1,610,7
1539,2000,Surface/Volume,1,611,7
1540,2000,Surface/Volume,1,612,7
1541,2000,Surface/Volume,1,613,7
1542,2000,Surface/Volume,1,614,7
1543,2000,Surface/Volume,1,615,7
1544,2000,Surface/Volume,1,616,7
1545,2000,Surface/Volume,1,592,8
1546,2000,Surface/Volume,1,593,8
1547,2000,Surface/Volume,1,594,8
1548,2000,Surface/Volume,1,595,8
1549,2000,Surface/Volume,1,596,8
1550,2000,Surface/Volume,1,597,8
1551,2000,Surface/Volume,1,598,8
1552,2000,Surface/Volume,1,599,8
1553,2000,Surface/Volume,1,600,8
1554,2000,Surface/Volume,1,601,8
1555,2000,Surface/Volume,1,602,8
1556,2000,Surface/Volume,1,603,8
1557,2000,Surface/Volume,1,604,8
1558,2000,Surface/Volume,1,605,8
1559,2000,Surface/Volume,1,606,8
1560,2000,Surface/Volume,1,607,8
1561,2000,Surface/Volume,1,608,8
1562,2000,Surface/Volume,1,609,8
1563,2000,Surface/Volume,1,610,8
1564,2000,Surface/Volume,1,611,8
1565,2000,Surface/Volume,1,612,8
1566,2000,Surface/Volume,1,613,8
1567,2000,Surface/Volume,1,614,8
1568,2000,Surface/Volume,1,615,8
1569,2000,Surface/Volume,1,616,8
1570,2000,Surface/Volume,1,592,9
1571,2000,Surface/Volume,1,593,9
1572,2000,Surface/Volume,1,594,9
1573,2000,Surface/Volume,1,595,9
1574,2000,Surface/Volume,1,596,9
1575,2000,Surface/Volume,1,597,9
1576,2000,Surface/Volume,1,598,9
1577,2000,Surface/Volume,1,599,9
1578,2000,Surface/Volume,1,600,9
1579,2000,Surface/Volume,1,601,9
1580,2000,Surface/Volume,1,602,9
1581,2000,Surface/Volume,1,603,9
1582,2000,Surface/Volume,1,604,9
1583,2000,Surface/Volume,1,605,9
1584,2000,Surface/Volume,1,606,9
1585,2000,Surface/Volume,1,607,9
1586,2000,Surface/Volume,1,608,9
1587,2000,Surface/Volume,1,609,9
1588,2000,Surface/Volume,1,610,9
1589,2000,Surface/Volume,1,611,9
1590,2000,Surface/Volume,1,612,9
1591,2000,Surface/Volume,1,613,9
1592,2000,Surface/Volume,1,614,9
1593,2000,Surface/Volume,1,615,9
1594,2000,Surface/Volume,1,616,9
1595,2000,Surface/Volume,1,592,10
1596,2000,Surface/Volume,1,593,10
1597,2000,Surface/Volume,1,594,10
1598,2000,Surface/Volume,1,595,10
1599,2000,Surface/Volume,1,596,10
1600,2000,Surface/Volume,1,597,10
1601,2000,Surface/Volume,1,598,10
1602,2000,Surface/Volume,1,599,10
1603,2000,Surface/Volume,1,600,10
1604,2000,Surface/Volume,1,601,10
1605,2000,Surface/Volume,1,602,10
1606,2000,Surface/Volume,1,603,10
1607,2000,Surface/Volume,1,604,10
1608,2000,Surface/Volume,1,605,10
1609,2000,Surface/Volume,1,606,10
1610,2000,Surface/Volume,1,607,10
1611,2000,Surface/Volume,1,608,10
1612,2000,Surface/Volume,1,609,10
1613,2000,Surface/Volume,1,610,10
1614,2005,Surface/Volume,0,611,10
1615,2005,Surface/Volume,0,612,10
1616,2005,Surface/Volume,0,613,10
1617,2005,Surface/Volume,0,614,10
1618,2005,Surface/Volume,0,615,10
1619,2005,Surface/Volume,0,616,10
1620,2005,Surface/Volume,1,592,11
1621,2005,Surface/Volume,1,593,11
1622,2005,Surface/Volume,1,594,11
1623,2005,Surface/Volume,1,595,11
1624,2005,Surface/Volume,1,596,11
1625,2005,Surface/Volume,1,597,11
1626,2005,Surface/Volume,1,598,11
1627,2005,Surface/Volume,1,599,11
1628,2005,Surface/Volume,1,600,11
1629,2005,Surface/Volume,1,601,11
1630,2005,Surface/Volume,1,602,11
1631,2005,Surface/Volume,1,603,11
1632,2005,Surface/Volume,1,604,11
1633,2005,Surface/Volume,1,605,11
1634,2005,Surface/Volume,1,606,11
1635,2005,Surface/Volume,1,607,11
1636,2005,Surface/Volume,1,608,11
1637,2005,Surface/Volume,1,609,11
1638,2005,Surface/Volume,1,610,11
1639,2005,Surface/Volume,1,611,11
1640,2005,Surface/Volume,1,612,11
1641,2005,Surface/Volume,1,613,11
1642,2005,Surface/Volume,1,614,11
1643,2005,Surface/Volume,1,615,11
1644,2005,Surface/Volume,1,616,11
1645,2005,Surface/Volume,1,592,12
1646,2005,Surface/Volume,1,593,12
1647,2005,Surface/Volume,1,594,12
1648,2005,Surface/Volume,1,595,12
1649,2005,Surface/Volume,1,596,12
1650,2005,Surface/Volume,1,597,12
1651,2005,Surface/Volume,1,598,12
1652,2005,Surface/Volume,1,599,12
1653,2005,Surface/Volume,1,600,12
1654,2005,Surface/Volume,1,601,12
1655,2005,Surface/Volume,1,602,12
1656,2005,Surface/Volume,1,603,12
1657,2005,Surface/Volume,1,604,12
1658,2005,Surface/Volume,1,605,12
1659,2005,Surface/Volume,1,606,12
1660,2005,Surface/Volume,1,607,12
1661,2005,Surface/Volume,1,608,12
1662,2005,Surface/Volume,1,609,12
1663,2005,Surface/Volume,1,610,12
1664,2005,Surface/Volume,1,611,12
1665,2005,Surface/Volume,1,612,12
1666,2005,Surface/Volume,1,613,12
1667,2005,Surface/Volume,1,614,12
1668,2005,Surface/Volume,1,615,12
1669,2005,Surface/Volume,1,616,12
1670,2005,Surface/Volume,1,592,13
1671,2005,Surface/Volume,1,593,13
1672,2005,Surface/Volume,1,594,13
1673,2005,Surface/Volume,1,595,13
1674,2005,Surface/Volume,1,596,13
1675,2005,Surface/Volume,1,597,13
1676,2005,Surface/Volume,1,598,13
1677,2005,Surface/Volume,1,599,13
1678,2005,Surface/Volume,1,600,13
1679,2005,Surface/Volume,1,601,13
1680,2005,Surface/Volume,1,602,13
1681,2005,Surface/Volume,1,603,13
1682,2005,Surface/Volume,1,604,13
1683,2005,Surface/Volume,1,605,13
1684,2005,Surface/Volume,1,606,13
1685,2005,Surface/Volume,1,607,13
1686,2005,Surface/Volume,1,608,13
1687,2005,Surface/Volume,1,609,13
1688,2005,Surface/Volume,1,610,13
1689,2005,Surface/Volume,1,611,13
1690,2005,Surface/Volume,1,612,13
1691,2005,Surface/Volume,1,613,13
1692,2005,Surface/Volume,1,614,13
1693,2005,Surface/Volume,1,615,13
1694,2005,Surface/Volume,1,616,13
1695,2005,Surface/Volume,1,592,14
1696,2005,Surface/Volume,1,593,14
1697,2005,Surface/Volume,1,594,14
1698,2005,Surface/Volume,1,595,14
1699,2005,Surface/Volume,1,596,14
1700,2005,Surface/Volume,1,597,14
1701,2005,Surface/Volume,1,598,14
1702,2005,Surface/Volume,1,599,14
1703,2005,Surface/Volume,1,600,14
1704,2005,Surface/Volume,1,601,14
1705,2005,Surface/Volume,1,602,14
1706,2005,Surface/Volume,1,603,14
1707,2005,Surface/Volume,1,604,14
1708,2005,Surface/Volume,1,605,14
1709,2005,Surface/Volume,1,606,14
1710,2005,Surface/Volume,1,607,14
1711,2005,Surface/Volume,1,608,14
1712,2005,Surface/Volume,1,609,14
1713,2005,Surface/Volume,1,610,14
1714,2005,Surface/Volume,1,611,14
1715,2005,Surface/Volume,1,612,14
1716,2005,Surface/Volume,1,613,14
1717,2005,Surface/Volume,1,614,14
1718,2005,Surface/Volume,1,615,14
1719,2005,Surface/Volume,1,616,14
1720,2005,Surface/Volume,1,592,15
1721,2005,Surface/Volume,1,593,15
1722,2005,Surface/Volume,1,594,15
1723,2005,Surface/Volume,1,595,15
1724,2005,Surface/Volume,1,596,15
1725,2005,Surface/Volume,1,597,15
1726,2005,Surface/Volume,1,598,15
1727,2005,Surface/Volume,1,599,15
1728,2005,Surface/Volume,1,600,15
1729,2005,Surface/Volume,1,601,15
1730,2005,Surface/Volume,1,602,15
1731,2005,Surface/Volume,1,603,15
1732,2005,Surface/Volume,1,604,15
1733,2005,Surface/Volume,1,605,15
1734,2005,Surface/Volume,1,606,15
1735,2005,Surface/Volume,1,607,15
1736,2005,Surface/Volume,1,608,15
1737,2005,Surface/Volume,1,609,15
